package,has_py_typed,has_types_package
ctransformers,False,False
d8s-dicts,False,False
ago,False,False
d8s-lists,False,False
meteocalc,False,False
flet-cli,False,False
passagemath-lcalc,False,False
klio-audio,False,False
aioazuredevops,False,False
django-mjml,False,False
d8s-uuids,False,False
socketsecurity,False,False
okta-jwt,False,False
llama-index-tools-mcp,False,False
bx-python,False,False
brevo-python,False,False
uwsgi-tools,False,False
datatable,False,False
freqtrade-client,False,False
pdfminer3k,False,False
firewall,False,False
capsolver,False,False
pyleri,False,False
peakrdl-ipxact,False,False
pyrr,False,False
mattermostwrapper,False,False
typecode,False,False
directsearch,False,False
tinyaes,False,False
biom-format,False,False
mwoauth,False,False
energycapsdk,False,False
winrt-windows-storage-streams,False,False
compreffor,False,False
douban2notion,False,False
sphinx-diagrams,False,False
streamlit-plotly-events,False,False
pystarburst,False,False
fast-kinematics,False,False
mmcls,False,False
mdformat-deflist,False,False
pyodide-cli,False,False
django-versatileimagefield,False,False
efficient-apriori,False,False
aio-geojson-geonetnz-volcano,False,False
qiskit-ibm-provider,False,False
smbus,False,False
vacancycalculator,False,False
yalexs,False,False
aio-georss-gdacs,False,False
eerepr,False,False
mct-quantizers-nightly,False,False
awslabs-aws-pricing-mcp-server,False,False
pyqrack-cpu,False,False
pyan3,False,False
hal9,False,False
django-dbconn-retry,False,False
replit,False,False
relatorio,False,False
fnc,False,False
xprof-nightly,False,False
cutensornet-cu12,False,False
pystiebeleltron,False,False
spake2,False,False
hexrec,False,False
llama-stack,False,False
filesizeview,False,False
py-dactyl,False,False
awkward0,False,False
pytorch-crf,False,False
airly,False,False
blebox-uniapi,False,False
coherent-licensed,False,False
brax,False,False
types-pika,False,False
sk2torch,False,False
mongo-connector,False,False
gw-dsl-parser,False,False
dwave-preprocessing,False,False
qt-material,False,False
lsst-sphgeom,False,False
akismet,False,False
pint-xarray,False,False
ansys-fluent-core,False,False
pymgclient,False,False
pyls-spyder,False,False
llm-foundry,False,False
openstackdocstheme,False,False
opentimelineio,False,True
lollipop-jsonschema,False,False
beets,False,False
aiotractive,False,False
howso-engine,False,False
nvidia-nvimgcodec-cu12,False,False
tccli-intl-en,False,False
sphinx-immaterial,False,False
umap,False,False
epson-projector,False,False
llama-index-callbacks-arize-phoenix,False,False
localtileserver,False,False
auth,False,False
pymonad,False,False
libsoundtouch,False,False
nvidia-cutlass-dsl,False,False
llama-index-readers-confluence,False,False
agent-py,False,False
flake8-mypy,False,False
fbgemm-gpu,False,False
patroni,False,False
scispacy,False,False
pymeteireann,False,False
aioemonitor,False,False
pyeconet,False,False
pybigwig,False,False
kubeflow-training,False,False
flask-ngrok,False,False
app-common-python,False,False
pyvesync,False,False
aio-geojson-client,False,False
stcrestclient,False,False
pycontrol4,False,False
pgpy13,False,False
pyuploadcare,False,False
stackstac,False,False
python-zaqarclient,False,False
indic-nlp-library,False,False
metrohash,False,False
winrt-windows-devices-bluetooth,False,False
aioairq,False,False
qstylizer,False,False
winrt-windows-devices-bluetooth-genericattributeprofile,False,False
aioeagle,False,False
dask-geopandas,False,False
django-oscar,False,False
sphinxawesome-theme,False,False
pygccxml,False,False
glances-api,False,False
georss-qld-bushfire-alert-client,False,False
pypolyline,False,False
distogram,False,False
redis-dump-load,False,False
nhc,False,False
veracode-api-py,False,False
gogo-python,False,False
llamabot,False,False
pylint-strict-informational,False,False
tflite-runtime-nightly,False,False
pusher-push-notifications,False,False
ovos-bus-client,False,False
npy-append-array,False,False
crownstone-uart,False,False
museval,False,False
emot,False,False
class-registry,False,False
staticx,False,False
fst-pso,False,False
nessclient,False,False
pybamm,False,False
htcondor,False,False
aiolookin,False,False
django-vies,False,False
numato-gpio,False,False
python-akismet,False,False
aiologger,False,False
onnx-tf,False,False
py-gfm,False,False
beautiful-date,False,False
agentevals,False,False
dissect-sql,False,False
azureml-contrib-services,False,False
hyperloglog,False,False
basemodel,False,False
xlsx2html,False,False
mkl-fft,False,False
luftdaten,False,False
jsonform,False,False
fjaraskupan,False,False
sqlalchemy-exasol,False,False
elmax-api,False,False
greenery,False,False
pyntcloud,False,False
walkscore-api,False,False
jsonsir,False,False
unyt,False,False
get-annotations,False,False
nornir-utils,False,False
konnected,False,False
djangorestframework-yaml,False,False
awslabs-cloudwatch-mcp-server,False,False
faadelays,False,False
pyatag,False,False
biplist,False,False
pytest-github-report,False,False
airbyte-source-declarative-manifest,False,False
crownstone-cloud,False,False
ssllabs,False,False
tenseal,False,False
pysdl2,False,False
sec-downloader,False,False
hlk-sw16,False,False
py-canary,False,False
empyrical-reloaded,False,False
ansys-pythonnet,False,False
easy-model-deployer,False,False
flipr-api,False,False
ismartgate,False,False
version-parser,False,False
aredis,False,False
simple-mockforce,False,False
pycups,False,False
pytest-tinybird,False,False
python-tado,False,False
ovoenergy,False,False
pyramid-retry,False,False
yagrc,False,False
castxml,False,False
pypostalcode,False,False
mullvad-api,False,False
rflink,False,False
gassist-text,False,False
keras-cv,False,False
sglang-router,False,False
dlms-cosem,False,False
gmplot,False,False
ansys-mapdl-reader,False,False
formulae,False,False
pytest-timer,False,False
tox-ignore-env-name-mismatch,False,False
log-to-slack,False,False
acryl-datahub-actions,False,False
canvasapi,False,False
pyubx2,False,False
openerz-api,False,False
pydaikin,False,False
zha,False,False
mtmlib,False,False
is-bot,False,False
brottsplatskartan,False,False
chromedriver,False,False
flake8-markdown,False,False
plumlightpad,False,False
energyflip-client,False,False
mutesync,False,False
pyvera,False,False
pygti,False,False
eufylife-ble-client,False,False
dtale,False,False
pymeasure,False,False
pylibrespot-java,False,False
passagemath-combinat,False,False
netmap,False,False
pylitejet,False,False
awscli-cwlogs,False,False
ipydatagrid,False,False
opentsne,False,False
pykodi,False,False
justbackoff,False,False
pin-pink,False,False
pycoolmasternet-async,False,False
mficlient,False,False
investpy,False,False
lexicon,False,False
oauth,False,False
ggplot,False,False
laundrify-aio,False,False
dynalite-panel,False,False
pywilight,False,False
gdsfactoryhub,False,False
scikit-bio,False,False
django-bulk-hooks,False,False
rapids-logger,False,False
splunktaucclib,False,False
dissect-evidence,False,False
pycomfoconnect,False,False
meater-python,False,False
django-threadlocals,False,False
mill-local,False,False
xunitparserx,False,False
flake8-useless-assert,False,False
simpful,False,False
phone-modem,False,False
pysignalclirestapi,False,False
amazon-kclpy,False,False
korean-romanizer,False,False
superclaude,False,False
torch-summary,False,False
justnimbus,False,False
diffq,False,False
django-mssql-backend,False,False
letschatty,False,False
apache-airflow-providers-tabular,False,False
python-awair,False,False
pygeoip,False,False
humansignal-drf-yasg,False,False
python-cas,False,False
py2vega,False,False
here-transit,False,False
contrast-agent-lib,False,False
mesh-tensorflow,False,False
yookassa,False,False
testcontainers-redis,False,False
marqeta,False,False
nrt-pytest-soft-asserts,False,False
jsx-lexer,False,False
osgridconverter,False,False
aes-pkcs5,False,False
asynctempfile,False,False
rpaframework-windows,False,False
universal-silabs-flasher,False,False
nextcloudmonitor,False,False
pythclient,False,False
pyevilgenius,False,False
nessus-file-reader,False,False
pyrisco,False,False
robotframework-httplibrary,False,False
total-connect-client,False,False
pytidylib,False,False
roonapi,False,False
torchdyn,False,False
python-lambda-local,False,False
django-permission2,False,False
requests-file-adapter,False,False
blackjax,False,False
django-db-file-storage,False,False
synqly,False,False
ha-iotawattpy,False,False
salesforce-lavis,False,False
dummy-notebookutils,False,False
pyarmor-cli-core-linux,False,False
spatialmath-python,False,False
line-profiler-pycharm,False,False
panasonic-viera,False,False
essential-generators,False,False
trainy-policy-nightly,False,False
mkdocs-gallery,False,False
enocean,False,False
gradio-pdf,False,False
mwclient,False,False
calmjs-parse,False,False
pynrfjprog,False,False
django-admin-sortable,False,False
sonora,False,False
pymeteoclimatic,False,False
plugin-jm-server,False,False
gzip-stream,False,False
djangocms-text-ckeditor,False,False
acvl-utils,False,False
chainmap,False,False
wquantiles,False,False
ocean-spark-airflow-provider,False,False
cutensor-cu12,False,False
lightrag-hku,False,False
three-merge,False,False
product-key-memory,False,False
django-plotly-dash,False,False
pylaunches,False,False
dissect-fat,False,False
ladybug-core,False,False
ecoji,False,False
aspose-slides,False,False
mlx-vlm,False,False
percy-selenium,False,False
pyw215,False,False
pysimplevalidate,False,False
django-statsd-mozilla,False,False
st-combobox,False,False
torchx-nightly,False,False
horizon,False,False
corvic-engine,False,False
mkdocs-puml,False,False
pytest-mockito,False,False
sphinxcontrib-fulltoc,False,False
mkdocs-build-plantuml-plugin,False,False
came-pytorch,False,False
mailersend,False,False
screenlogicpy,False,False
elifearticle,False,False
quantecon,False,False
acryl-great-expectations,False,False
pycatch22,False,False
pytest-pycodestyle,False,False
pynx584,False,False
soda-core-sqlserver,False,False
django-login-required-middleware,False,False
pytest-item-dict,False,False
bq-validator,False,False
subarulink,False,False
bandwidth-sdk,False,False
pyastronomy,False,False
ftd2xx,False,False
ourgroceries,False,False
acora,False,False
rpdb,False,False
pyrainbird,False,False
krippendorff,False,False
django-monthfield,False,False
pycsspeechtts,False,False
pygmars,False,False
automower-ble,False,False
pyvolumio,False,False
mtools,False,False
oandapyv20,False,False
flask-dapr,False,False
aplus,False,False
hstrat,False,False
zope-intid,False,False
gamesentenceminer,False,False
flake8-datetimez,False,False
alibabacloud-openplatform20191219,False,False
cantera,False,False
midiutil,False,False
spherogram,False,False
invenio-celery,False,False
simplehound,False,False
django-excel-response2,False,False
mathruler,False,False
pypjlink2,False,False
orange3,False,False
pytautulli,False,False
stua,False,False
winrt-windows-ui,False,False
flawfinder,False,False
python-social-auth,False,False
tccli,False,False
pysabnzbd,False,False
speak2mary,False,False
unoconv,False,False
lib,False,False
nasdaq-data-link,False,False
winrt-windows-ui-viewmanagement,False,False
azure-mgmt-portal,False,False
files-to-prompt,False,False
asyncio-redis,False,False
passagemath-schemes,False,False
nbgitpuller,False,False
plyara,False,False
oxmpl-py,False,False
opencensus-ext-django,False,False
django-pg-zero-downtime-migrations,False,False
yolink-api,False,False
streaming-logs,False,False
pyodide-build,False,False
python-registry,False,False
vk-api,False,False
azfs,False,False
money,False,False
gspread-asyncio,False,False
dissect-vmfs,False,False
cuequivariance-torch,False,False
django-typomatic,False,False
pyfireservicerota,False,False
owlready2,False,False
snowfakery,False,False
deepchecks,False,False
pyrympro,False,False
tencentcloud-sdk-python-ocr,False,False
kfish,False,False
geode-backgroundmesh,False,False
mpyq,False,False
solax,False,False
scanspec,False,False
fortranformat,False,False
gsheetsdb,False,False
xee,False,False
represent,False,False
vilfo-api-client,False,False
dynamixel-sdk,False,False
asset,False,False
openfisca-core,False,False
dracopy,False,False
django-admin,False,False
seasonal,False,False
timeconvert,False,False
aspectlib,False,False
cuequivariance,False,False
toonapi,False,False
venstarcolortouch,False,False
mineru,False,False
reuters-style,False,False
qulab,False,False
fuzzyset,False,False
apiritif,False,False
abstract-paths,False,False
apache-airflow-backport-providers-odbc,False,False
iterative-stratification,False,False
passagemath-flint,False,False
mmh3cffi,False,False
sendsafely,False,False
tryceratops,False,False
xw-utils,False,False
sax,False,False
tencentcloud-sdk-python-trtc,False,False
atomics,False,False
python-csv,False,False
mktestdocs,False,False
kml2geojson,False,False
pyjpegls,False,False
homebase,False,False
fabric-cicd,False,False
wechatpy,False,False
starlink-grpc-core,False,False
helium,False,False
pytest-notebook,False,False
copyparty,False,False
py-dmidecode,False,False
localconfig,False,False
llama-index-embeddings-gemini,False,False
ssdp,False,False
drf-social-oauth2,False,False
parse-accept-language,False,False
nnunetv2,False,False
pyweatherflowudp,False,False
pkcs7,False,False
asyauth,False,False
ec2instanceconnectcli,False,False
3lc,False,False
spark,False,False
x2paddle,False,False
php2json,False,False
